gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,at,revt,sale,cik,costat,ggroup,gind,gsector,gsubind,naics,sic
028930,20191231,2019,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,25051.0000,20972.0000,20972.0000,0001048286,A,2530,253010,25,25301020,721110,7011
028930,20201231,2020,INDL,C,D,STD,MAR,571903202,MARRIOTT INTL INC,USD,12,24701.0000,10635.0000,10635.0000,0001048286,A,2530,253010,25,25301020,721110,7011
029028,20100831,2010,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,23815.0000,77946.0000,77946.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20110831,2011,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,26761.0000,88915.0000,88915.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20120831,2012,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,27140.0000,99137.0000,99137.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20130831,2013,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,30283.0000,105156.0000,105156.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20140831,2014,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,33024.0000,112640.0000,112640.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20150831,2015,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,33440.0000,116199.0000,116199.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20160831,2016,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,33163.0000,118719.0000,118719.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20170831,2017,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,36347.0000,129025.0000,129025.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20180831,2018,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,40830.0000,141576.0000,141576.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20190831,2019,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,45400.0000,152703.0000,152703.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029028,20200831,2020,INDL,C,D,STD,COST,22160K105,COSTCO WHOLESALE CORP,USD,8,55556.0000,166761.0000,166761.0000,0000909832,A,3010,301010,30,30101040,452311,5399
029127,20101231,2010,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,489.5810,169.8780,169.8780,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20111231,2011,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,328.9620,94.4550,94.4550,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20121231,2012,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,330.4190,297.0590,297.0590,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20131231,2013,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,629.5680,354.9470,354.9470,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20141231,2014,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,830.0690,511.4950,511.4950,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20151231,2015,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,1007.4400,753.7510,753.7510,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20161231,2016,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,1638.5970,1105.7190,1105.7190,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20171231,2017,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,2302.5820,1536.2160,1536.2160,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20181231,2018,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,2645.7620,1881.8830,1881.8830,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20191231,2019,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,3426.7500,2158.7590,2158.7590,0000879169,A,3520,352010,35,35201010,325414,2836
029127,20201231,2020,INDL,C,D,STD,INCY,45337C102,INCYTE CORP,USD,12,3560.9180,2666.7020,2666.7020,0000879169,A,3520,352010,35,35201010,325414,2836
029901,20100731,2010,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1228.8120,772.8790,772.8790,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20110731,2011,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1084.4360,872.2460,872.2460,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20120731,2012,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1155.0660,924.1910,924.1910,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20130731,2013,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1334.4810,1046.3860,1046.3860,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20140731,2014,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1506.8040,1163.4890,1163.4890,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20150731,2015,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1799.9520,1146.0790,1146.0790,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20160731,2016,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1649.8200,1268.4490,1268.4490,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20170731,2017,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,1982.5010,1447.9810,1447.9810,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20180731,2018,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,2307.6980,1805.6950,1805.6950,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20190731,2019,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,2547.6170,2041.9570,2041.9570,0000900075,A,2020,202010,20,20201070,425120,5010
029901,20200731,2020,INDL,C,D,STD,CPRT,217204106,COPART INC,USD,7,3455.2610,2205.5830,2205.5830,0000900075,A,2020,202010,20,20201070,425120,5010
030662,20101231,2010,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,7383.0860,2816.9920,2816.9920,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20111231,2011,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,7495.9960,3014.5240,3014.5240,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20121231,2012,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,9054.8430,3402.0400,3402.0400,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20131231,2013,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8844.7800,3799.0950,3799.0950,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20141231,2014,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8375.5090,4181.0950,4181.0950,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20151231,2015,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8046.6620,4570.0580,4570.0580,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20161231,2016,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8003.5950,5017.2200,5017.2200,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20171231,2017,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8329.3740,5425.1290,5425.1290,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20181231,2018,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,8172.7360,5770.6920,5770.6920,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20191231,2019,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,11149.0000,7794.0000,7794.0000,0000908937,A,5020,502010,50,50201030,515112,4832
030662,20201231,2020,INDL,C,D,STD,SIRI,82968B103,SIRIUS XM HOLDINGS INC,USD,12,10333.0000,8040.0000,8040.0000,0000908937,A,5020,502010,50,50201030,515112,4832
030736,20150131,2014,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,,,,0001660134,A,4510,451020,45,45102030,519130,7370
030736,20160131,2015,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,149.7630,85.9070,85.9070,0001660134,A,4510,451020,45,45102030,519130,7370
030736,20170131,2016,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,130.6350,160.3260,160.3260,0001660134,A,4510,451020,45,45102030,519130,7370
030736,20180131,2017,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,367.3970,259.9900,259.9900,0001660134,A,4510,451020,45,45102030,519130,7370
030736,20190131,2018,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,864.3350,399.2540,399.2540,0001660134,A,4510,451020,45,45102030,519130,7370
030736,20200131,2019,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,1955.3950,586.0670,586.0670,0001660134,A,4510,451020,45,45102030,519130,7370
030736,20210131,2020,INDL,C,D,STD,OKTA,679295105,OKTA INC,USD,1,3298.7970,835.4240,835.4240,0001660134,A,4510,451020,45,45102030,519130,7370
031587,20110131,2010,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2380.5000,5882.4000,5882.4000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20120131,2011,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2328.6000,6630.5000,6630.5000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20130131,2012,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2752.0000,7394.5000,7394.5000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20140131,2013,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,2771.9000,7840.3000,7840.3000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20150131,2014,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,3567.0000,8602.2000,8602.2000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20160131,2015,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,15901.2000,15498.4000,15498.4000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20170131,2016,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,15701.6000,20719.2000,20719.2000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20180131,2017,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,16332.8000,22245.5000,22245.5000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20190131,2018,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,13501.2000,22823.3000,22823.3000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20200131,2019,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,19574.6000,23610.8000,23610.8000,0000935703,A,2550,255030,25,25503020,452319,5331
031587,20210131,2020,INDL,C,D,STD,DLTR,256746108,DOLLAR TREE INC,USD,1,20696.0000,25509.3000,25509.3000,0000935703,A,2550,255030,25,25503020,452319,5331
033301,20160131,2015,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,,,,0001261333,A,4510,451030,45,45103010,518210,7370
033301,20170131,2016,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,499.6380,381.4590,381.4590,0001261333,A,4510,451030,45,45103010,518210,7370
033301,20180131,2017,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,619.9730,518.1040,518.1040,0001261333,A,4510,451030,45,45103010,518210,7370
033301,20190131,2018,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,1615.4170,700.9690,700.9690,0001261333,A,4510,451030,45,45103010,518210,7370
033301,20200131,2019,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,1891.1380,973.9710,973.9710,0001261333,A,4510,451030,45,45103010,518210,7370
033301,20210131,2020,INDL,C,D,STD,DOCU,256163106,DOCUSIGN INC,USD,1,2336.5070,1453.0470,1453.0470,0001261333,A,4510,451030,45,45103010,518210,7370
033861,20161231,2016,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,255.0410,72.7160,72.7160,0001737806,A,2550,255020,25,25502020,519130,7370
033861,20171231,2017,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,2046.3970,268.0600,268.0600,0001737806,A,2550,255020,25,25502020,519130,7370
033861,20181231,2018,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,6278.4390,1907.5760,1907.5760,0001737806,A,2550,255020,25,25502020,519130,7370
033861,20191231,2019,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,10923.0660,4328.8630,4328.8630,0001737806,A,2550,255020,25,25502020,519130,7370
033861,20201231,2020,INDL,C,D,STD,PDD,722304102,PINDUODUO INC -ADR,USD,12,24180.4150,9052.6120,9052.6120,0001737806,A,2550,255020,25,25502020,519130,7370
034410,20161231,2016,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1417.1610,108.3960,108.3960,0001682852,A,3520,352010,35,35201010,325414,2836
034410,20171231,2017,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1084.4890,205.8250,205.8250,0001682852,A,3520,352010,35,35201010,325414,2836
034410,20181231,2018,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1962.1490,135.0680,135.0680,0001682852,A,3520,352010,35,35201010,325414,2836
034410,20191231,2019,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,1589.4220,60.2090,60.2090,0001682852,A,3520,352010,35,35201010,325414,2836
034410,20201231,2020,INDL,C,D,STD,MRNA,60770K107,MODERNA INC,USD,12,7336.7500,803.3950,803.3950,0001682852,A,3520,352010,35,35201010,325414,2836
034636,20140630,2014,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,,,,0001754301,A,5020,502010,50,50201020,515120,4833
034636,20150630,2015,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,,,,0001754301,A,5020,502010,50,50201020,515120,4833
034636,20160630,2016,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,,,,0001754301,A,5020,502010,50,50201020,515120,4833
034636,20170630,2017,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,10348.0000,9921.0000,9921.0000,0001754301,A,5020,502010,50,50201020,515120,4833
034636,20180630,2018,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,13121.0000,10153.0000,10153.0000,0001754301,A,5020,502010,50,50201020,515120,4833
034636,20190630,2019,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,19509.0000,11389.0000,11389.0000,0001754301,A,5020,502010,50,50201020,515120,4833
034636,20200630,2020,INDL,C,D,STD,FOXA,35137L105,FOX CORP,USD,6,21750.0000,12303.0000,12303.0000,0001754301,A,5020,502010,50,50201020,515120,4833
035005,20170131,2016,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,,,,0001585521,A,4510,451030,45,45103010,519130,7370
035005,20180131,2017,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,215.0190,151.4780,151.4780,0001585521,A,4510,451030,45,45103010,519130,7370
035005,20190131,2018,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,354.5650,330.5170,330.5170,0001585521,A,4510,451030,45,45103010,519130,7370
035005,20200131,2019,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,1289.8450,622.6580,622.6580,0001585521,A,4510,451030,45,45103010,519130,7370
035005,20210131,2020,INDL,C,D,STD,ZM,98980L101,ZOOM VIDEO COMUNICATIONS INC,USD,1,5297.9930,2651.3680,2651.3680,0001585521,A,4510,451030,45,45103010,519130,7370
035627,20170630,2017,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,,,,0001639825,A,2520,252020,25,25202010,339920,3949
035627,20180630,2018,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,271.2000,435.1000,435.1000,0001639825,A,2520,252020,25,25202010,339920,3949
035627,20190630,2019,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,864.5000,915.0000,915.0000,0001639825,A,2520,252020,25,25202010,339920,3949
035627,20200630,2020,INDL,C,D,STD,PTON,70614W100,PELOTON INTERACTIVE INC,USD,6,2981.8000,1825.9000,1825.9000,0001639825,A,2520,252020,25,25202010,339920,3949
061214,20101231,2010,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,8200.7170,5981.5830,5981.5830,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20111231,2011,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,9419.4550,7331.0880,7331.0880,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20121231,2012,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,9771.4560,6239.0280,6239.0280,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20131231,2013,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,15864.7690,7227.5350,7227.5350,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20141231,2014,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,14767.9940,7086.6810,7086.6810,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20151231,2015,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,14437.0740,6827.4610,6827.4610,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20161231,2016,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,18155.7300,7169.8220,7169.8220,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20171231,2017,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,21875.7120,10883.2760,10883.2760,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20181231,2018,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,23054.6880,12529.7590,12529.7590,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20191231,2019,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,25394.5450,13264.1990,13264.1990,0000937966,A,4530,453010,45,45301010,333242,3559
061214,20201231,2020,INDL,C,D,STD,ASML,N07059210,ASML HOLDING NV,USD,12,32867.7420,16849.4880,16849.4880,0000937966,A,4530,453010,45,45301010,333242,3559
062263,20101231,2010,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,1012.0370,540.9570,540.9570,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20111231,2011,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,1394.7510,783.4310,783.4310,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20121231,2012,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,2613.5600,1134.1140,1134.1140,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20131231,2013,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,3317.6960,1551.3460,1551.3460,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20141231,2014,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,4201.9620,2233.7330,2233.7330,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20151231,2015,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13133.2300,2604.0470,2604.0470,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20161231,2016,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13253.0000,3084.0000,3084.0000,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20171231,2017,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13583.3000,3551.1000,3551.1000,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20181231,2018,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,13931.9000,4131.2000,4131.2000,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20191231,2019,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,17544.6000,4991.1000,4991.1000,0000899866,A,3520,352010,35,35201010,325414,2836
062263,20201231,2020,INDL,C,D,STD,ALXN,015351109,ALEXION PHARMACEUTICALS INC,USD,12,18103.0000,6069.9000,6069.9000,0000899866,A,3520,352010,35,35201010,325414,2836
063080,20101231,2010,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2126.8760,580.2360,580.2360,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20111231,2011,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2448.4700,691.4490,691.4490,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20121231,2012,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2607.4170,798.0180,798.0180,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20131231,2013,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2722.3820,861.2600,861.2600,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20141231,2014,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2774.1030,936.0210,936.0210,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20151231,2015,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2729.9040,942.7530,942.7530,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20161231,2016,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2800.5260,988.4650,988.4650,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20171231,2017,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,2941.6230,1095.2500,1095.2500,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20181231,2018,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,3265.9640,1293.6360,1293.6360,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20191231,2019,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,4838.8870,1515.8920,1515.8920,0001013462,A,4510,451030,45,45103010,511210,7372
063080,20201231,2020,INDL,C,D,STD,ANSS,03662Q105,ANSYS INC,USD,12,5940.5900,1681.2970,1681.2970,0001013462,A,4510,451030,45,45103010,511210,7372
063185,20101231,2010,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,3605.3020,1097.8680,1097.8680,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20111231,2011,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4128.0630,1246.9860,1246.9860,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20121231,2012,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4552.3930,1342.6950,1342.6950,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20131231,2013,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4886.4370,1394.1050,1394.1050,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20141231,2014,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,4948.8180,1495.8160,1495.8160,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20151231,2015,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5069.8800,1629.8380,1629.8380,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20161231,2016,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5217.6360,1741.3010,1741.3010,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20171231,2017,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5462.9260,1854.6580,1854.6580,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20181231,2018,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5828.2130,1916.4750,1916.4750,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20191231,2019,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5764.9000,1994.8000,1994.8000,0001015922,A,4510,451030,45,45103020,511210,7372
063185,20201231,2020,INDL,C,D,STD,CHKP,M22465104,CHECK POINT SOFTWARE TECHN,USD,12,5839.2000,2064.9000,2064.9000,0001015922,A,4510,451030,45,45103020,511210,7372
064768,20101231,2010,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,18797.0000,34204.0000,34204.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20111231,2011,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,25278.0000,48077.0000,48077.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20121231,2012,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,32555.0000,61093.0000,61093.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20131231,2013,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,40159.0000,74452.0000,74452.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20141231,2014,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,54505.0000,88988.0000,88988.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20151231,2015,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,65444.0000,107006.0000,107006.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20161231,2016,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,83402.0000,135987.0000,135987.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20171231,2017,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,131310.0000,177866.0000,177866.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20181231,2018,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,162648.0000,232887.0000,232887.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20191231,2019,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,225248.0000,280522.0000,280522.0000,0001018724,A,2550,255020,25,25502020,454110,5961
064768,20201231,2020,INDL,C,D,STD,AMZN,023135106,AMAZON.COM INC,USD,12,321195.0000,386064.0000,386064.0000,0001018724,A,2550,255020,25,25502020,454110,5961
066368,20101231,2010,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2444.0060,680.5780,680.5780,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20111231,2011,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,1856.1790,771.9780,771.9780,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20121231,2012,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2062.4760,873.5920,873.5920,0001014473,A,4510,451020,45,45102030,519130,7370
066368,20131231,2013,INDL,C,D,STD,VRSN,92343E102,VERISIGN INC,USD,12,2660.7670,965.0870,965.0870,0001014473,A,4510,451020,45,45102030,519130,7370
